Update Date and Time (ISO),Update Duration (ms),Reading Date and Time (ISO),Air pressure (mb),Air temperature (C),Tide height (m),Wind direction (deg),Wind gust speed (kn),Wind speed (kn),True air temperature (C),True tide height (m),Independent tide height prediction (m),Independent tide height deviation (m),Dependent tide height prediction (m),Dependent tide height deviation (m),Independent air temperature prediction (C),Independent air temperature deviation (C),Dependent air temperature prediction (C),Dependent air temperature deviation (C)
2007-05-30T15:55:00,0,2007-05-30T15:55:00,1003,17.9,1.6,242,20,18.1,18.08,1.59,1.5808,0.019316,1.5911,0.017741,18.1753,0.1465,18.1971,0.14534
2007-05-30T16:00:00,0,2007-05-30T16:00:00,1003,17.7,1.5,247,23.3,18,17.67,1.54,1.5264,0.023003,1.5379,0.020343,18.1423,0.16693,18.1703,0.16523
2007-05-30T16:05:00,0,2007-05-30T16:05:00,1003,18.2,1.5,231,17.9,18.1,18.17,1.52,1.4684,0.021755,1.4887,0.019409,17.9525,0.1601,17.9817,0.15858
2007-05-30T16:10:00,0,2007-05-30T16:10:00,,,,,,,17.75,1.49,1.4416,0.021095,1.4537,0.018793,17.9561,0.15566,17.9825,0.15422
2007-05-30T16:15:00,0,2007-05-30T16:15:00,,,,,,,17.42,1.49,1.4129,0.025231,1.4313,0.021818,17.8827,0.17755,17.9168,0.17553
2007-05-30T16:25:00,0,2007-05-30T16:25:00,1003,17.4,1.5,240,26.8,19,17.42,1.49,1.4497,0.022838,1.4531,0.021285,17.5785,0.17094,17.6079,0.16948
2007-05-30T16:30:00,0,2007-05-30T16:30:00,1003,17.3,1.5,232,24.5,20.1,17.29,1.5,1.4565,0.026547,1.4696,0.023881,17.4713,0.19169,17.5061,0.18963
2007-05-30T16:35:00,0,2007-05-30T16:35:00,1003,17.2,1.5,222,22.7,17.6,17.17,1.52,1.4927,0.023223,1.4892,0.020899,17.2944,0.17318,17.3243,0.17157
2007-05-30T16:40:00,0,2007-05-30T16:40:00,1003,17.6,1.6,230,23.9,20.3,17.58,1.55,1.52,0.021663,1.5116,0.019504,17.1445,0.16247,17.172,0.16105
2007-05-30T16:45:00,0,2007-05-30T16:45:00,1003,17,1.6,225,19.8,19.3,17,1.59,1.5827,0.021011,1.564,0.018952,17.1688,0.15619,17.1917,0.15484
2007-05-30T16:50:00,0,2007-05-30T16:50:00,,,,,,,17.17,1.64,1.63,0.020768,1.604,0.018628,17.0154,0.15263,17.0343,0.1513
2007-05-30T16:55:00,0,2007-05-30T16:55:00,,,,,,,17.42,1.7,1.6766,0.025043,1.6463,0.021793,16.9095,0.17422,16.9332,0.1723
2007-05-30T17:00:00,0,2007-05-30T17:00:00,1003,16.7,1.8,232,24.9,22.3,16.83,1.76,1.7281,0.029862,1.6825,0.024701,16.8056,0.198,16.834,0.19533
2007-05-30T17:05:00,0,2007-05-30T17:05:00,1003,16.6,1.8,225,27.4,21.9,16.58,1.82,1.8229,0.025054,1.7811,0.021713,16.6638,0.1784,16.6859,0.17646
2007-05-30T17:10:00,0,2007-05-30T17:10:00,1003,16.8,1.9,230,28.4,23.3,16.75,1.87,1.8738,0.022743,1.8447,0.020123,16.5418,0.16666,16.5596,0.16506
2007-05-30T17:15:00,0,2007-05-30T17:15:00,1003,16.6,1.9,221,24.9,21.5,16.58,1.94,1.9463,0.021574,1.9161,0.019239,16.5293,0.15939,16.5414,0.15793
2007-05-30T17:20:00,0,2007-05-30T17:20:00,,,,,,,16.58,1.99,1.9902,0.021005,1.9709,0.01877,16.4667,0.15493,16.4741,0.15353
2007-05-30T17:25:00,0,2007-05-30T17:25:00,1003,16.6,2,232,23.5,20.5,16.5,2.04,2.0289,0.019336,2.0224,0.017667,16.455,0.14612,16.4585,0.14499
2007-05-30T17:30:00,0,2007-05-30T17:30:00,1003,16.5,2.1,229,24.9,20.9,16.46,2.09,2.0826,0.023189,2.0772,0.020282,16.3871,0.16641,16.389,0.16473
2007-05-30T17:35:00,0,2007-05-30T17:35:00,1003,16.5,2.1,217,23.7,20.6,16.5,2.14,2.1273,0.017779,2.1326,0.016437,16.397,0.13613,16.3963,0.1352
2007-05-30T17:40:00,0,2007-05-30T17:40:00,1003,16.2,2.2,215,24.7,21.9,16.17,2.18,2.1749,0.021443,2.1842,0.018985,16.3408,0.15553,16.3373,0.1541
2007-05-30T17:45:00,0,2007-05-30T17:45:00,,,,,,,16.5,2.22,2.2302,0.021083,2.2356,0.018668,16.2417,0.15288,16.2399,0.15147
2007-05-30T17:50:00,0,2007-05-30T17:50:00,1003,16.5,2.3,231,23.3,19.9,16.08,2.26,2.2743,0.025373,2.2789,0.021523,16.1786,0.17494,16.1753,0.1729
2007-05-30T17:55:00,0,2007-05-30T17:55:00,1004,16.3,2.3,226,26.2,21.8,16.42,2.29,2.3272,0.023167,2.3343,0.02019,16.2269,0.1657,16.2205,0.16397
2007-05-30T18:00:00,0,2007-05-30T18:00:00,1004,16.1,2.3,225,23.9,22.8,16.08,2.32,2.354,0.021944,2.3591,0.019382,16.1939,0.15955,16.187,0.15799
2007-05-30T18:05:00,0,2007-05-30T18:05:00,1004,16.2,2.3,223,25.6,22.7,16.17,2.33,2.3662,0.021275,2.3733,0.018898,16.1059,0.1555,16.099,0.15403
2007-05-30T18:10:00,0,2007-05-30T18:10:00,,,,,,,16.25,2.35,2.3666,0.020945,2.3843,0.018506,16.0667,0.15291,16.0595,0.15148
2007-05-30T18:15:00,0,2007-05-30T18:15:00,1003,16.1,2.4,220,30.5,22.7,16.25,2.36,2.3863,0.025178,2.4069,0.021543,15.9974,0.17499,15.9882,0.17296
2007-05-30T18:20:00,0,2007-05-30T18:20:00,1004,16,2.4,225,24.5,19.7,15.92,2.37,2.41,0.023071,2.4185,0.020126,15.9578,0.16574,15.9496,0.16402
2007-05-30T18:25:00,0,2007-05-30T18:25:00,1004,16.3,2.4,229,20.2,20,16.25,2.39,2.4213,0.021859,2.4409,0.01929,15.8934,0.15956,15.8866,0.15801
2007-05-30T18:30:00,0,2007-05-30T18:30:00,1004,16.1,2.4,226,23.3,19.9,16.08,2.41,2.4174,0.017304,2.4326,0.016041,15.979,0.13345,15.9721,0.13254
2007-05-30T18:35:00,0,2007-05-30T18:35:00,1004,16,2.4,227,23.7,19.1,16,2.41,2.4264,0.020796,2.4427,0.018569,15.91,0.15291,15.9011,0.15151
2007-05-30T18:40:00,0,2007-05-30T18:40:00,,,,,,,15.92,2.43,2.4241,0.020601,2.438,0.018361,15.8598,0.15134,15.8494,0.14995
2007-05-30T18:45:00,0,2007-05-30T18:45:00,1004,15.8,2.4,225,22.5,20,16.17,2.45,2.4305,0.02471,2.4503,0.021132,15.7789,0.1735,15.7676,0.17149
2007-05-30T18:50:00,0,2007-05-30T18:50:00,1004,15.8,2.5,226,18.5,18.2,15.75,2.45,2.4221,0.022757,2.4379,0.019892,15.698,0.16499,15.6895,0.16328
2007-05-30T18:55:00,0,2007-05-30T18:55:00,1004,15.8,2.5,221,20.8,18.1,15.83,2.49,2.4598,0.021602,2.4665,0.019124,15.6385,0.1592,15.6317,0.15766
2007-05-30T19:00:00,0,2007-05-30T19:00:00,1004,16,2.5,233,19.2,16.4,16,2.49,2.4852,0.020972,2.4824,0.018651,15.5948,0.15533,15.5879,0.15388
2007-05-30T19:05:00,0,2007-05-30T19:05:00,,,,,,,15.5,2.51,2.5024,0.020638,2.5033,0.018364,15.6216,0.15281,15.6149,0.15141
2007-05-30T19:10:00,0,2007-05-30T19:10:00,1004,15.9,2.5,237,19.4,17.9,15.83,2.52,2.5147,0.024719,2.5141,0.021061,15.5386,0.17486,15.5333,0.17285
2007-05-30T19:15:00,0,2007-05-30T19:15:00,1004,15.6,2.5,225,21.2,18,15.33,2.54,2.5194,0.022721,2.5141,0.019777,15.5807,0.16562,15.5745,0.16392
2007-05-30T19:20:00,0,2007-05-30T19:20:00,1004,15.3,2.6,232,22.3,16.8,15.25,2.56,2.5214,0.021566,2.5189,0.018983,15.5113,0.15945,15.5071,0.15792
2007-05-30T19:25:00,0,2007-05-30T19:25:00,1004,14.9,2.6,223,19,18.7,14.92,2.56,2.5616,0.020924,2.5607,0.0185,15.3688,0.1554,15.367,0.15395
2007-05-30T19:30:00,0,2007-05-30T19:30:00,1004,14.3,2.6,225,21,18.4,14.33,2.58,2.5892,0.020563,2.5854,0.018224,15.1412,0.15283,15.143,0.15142
2007-05-30T19:35:00,0,2007-05-30T19:35:00,,,,,,,14.58,2.6,2.608,0.020372,2.6067,0.018079,14.795,0.15129,14.8013,0.14989
2007-05-30T19:40:00,0,2007-05-30T19:40:00,1004,14.3,2.6,228,17.9,16.5,14.33,2.62,2.6229,0.024383,2.6223,0.020772,14.6649,0.17348,14.6751,0.17146
2007-05-30T19:45:00,0,2007-05-30T19:45:00,1004,14.3,2.6,226,18.5,15.9,14.33,2.62,2.6268,0.022506,2.6326,0.019624,14.4098,0.16503,14.4232,0.16331
2007-05-30T19:50:00,0,2007-05-30T19:50:00,1005,14.6,2.6,220,17.5,16,14.58,2.64,2.6282,0.021402,2.6398,0.018903,14.2368,0.1593,14.2512,0.15775
2007-05-30T19:55:00,0,2007-05-30T19:55:00,1005,15.1,2.6,231,16.1,15.8,15.08,2.64,2.6191,0.017072,2.6291,0.015831,14.4454,0.13344,14.453,0.13253
2007-05-30T20:00:00,0,2007-05-30T20:00:00,,,,,,,15,2.68,2.6273,0.020413,2.6438,0.018258,14.3547,0.15301,14.3679,0.1516
2007-05-30T20:05:00,0,2007-05-30T20:05:00,1005,14.5,2.7,222,16.1,13.4,15,2.7,2.6369,0.024392,2.6658,0.020875,14.2655,0.17518,14.2846,0.17315
2007-05-30T20:10:00,0,2007-05-30T20:10:00,1005,14.9,2.7,221,15.9,12.2,14.83,2.72,2.6776,0.022485,2.7004,0.019635,14.261,0.16589,14.2778,0.16418
2007-05-30T20:15:00,0,2007-05-30T20:15:00,1005,14.5,2.8,226,13.4,13.2,14.5,2.76,2.7051,0.021389,2.7207,0.018883,14.3931,0.15968,14.407,0.15813
2007-05-30T20:20:00,0,2007-05-30T20:20:00,1005,14.6,2.8,232,17.1,13,14.58,2.78,2.765,0.020796,2.7752,0.018432,14.3732,0.15556,14.3853,0.15411
2007-05-30T20:25:00,0,2007-05-30T20:25:00,1005,14.1,2.8,230,16.7,13.5,14.08,2.83,2.8069,0.016908,2.8097,0.015652,14.3161,0.13181,14.3245,0.13092
2007-05-30T20:30:00,0,2007-05-30T20:30:00,,,,,,,14,2.87,2.844,0.020292,2.8401,0.018094,14.2626,0.15131,14.2747,0.14993
2007-05-30T20:35:00,0,2007-05-30T20:35:00,1005,14.2,2.9,232,16.3,15.7,13.92,2.91,2.8852,0.02427,2.8869,0.020723,14.2079,0.17342,14.2247,0.17142
2007-05-30T20:40:00,0,2007-05-30T20:40:00,1005,13.8,3,224,13.6,13.7,13.75,2.95,2.96,0.018008,2.9518,0.016519,14.0492,0.13926,14.0616,0.13824
2007-05-30T20:45:00,0,2007-05-30T20:45:00,1005,13.6,3,228,16.3,12.2,13.58,3.02,3.0151,0.021424,3.0054,0.018923,13.9784,0.15912,13.9941,0.15758
2007-05-30T20:50:00,0,2007-05-30T20:50:00,1005,13.4,3.1,235,15.5,14,13.42,3.07,3.0681,0.020789,3.0647,0.018438,13.7914,0.15526,13.8089,0.15381
2007-05-30T20:55:00,0,2007-05-30T20:55:00,,,,,,,13.33,3.14,3.1426,0.020443,3.1353,0.018074,13.5907,0.15278,13.6116,0.15135
2007-05-30T21:00:00,0,2007-05-30T21:00:00,1006,13.2,3.2,226,15.9,14,13.5,3.19,3.21,0.024406,3.1976,0.020932,13.4939,0.17485,13.5205,0.17282
2007-05-30T21:05:00,0,2007-05-30T21:05:00,,,,,,,13.17,3.26,3.2756,0.022491,3.268,0.019576,13.2949,0.16566,13.3207,0.16393
2007-05-30T21:10:00,0,2007-05-30T21:10:00,1006,13.5,3.3,228,15.4,12.6,13.58,3.33,3.3476,0.026569,3.3372,0.02241,13.1893,0.18851,13.2215,0.18611
2007-05-30T21:15:00,0,2007-05-30T21:15:00,,,,,,,13.17,3.39,3.3969,0.02344,3.3889,0.020313,13.2063,0.17318,13.232,0.17132
2007-05-30T21:20:00,0,2007-05-30T21:20:00,1006,13.1,3.4,223,15.2,11.8,13.33,3.45,3.4373,0.020325,3.4373,0.01855,13.1105,0.15649,13.1309,0.15521
2007-05-30T21:30:00,0,2007-05-30T21:30:00,1006,12.8,3.6,223,10.9,9.6,13.5,3.6,3.5733,0.027974,3.5663,0.024094,12.9291,0.19924,12.9591,0.19669
2007-05-30T21:35:00,0,2007-05-30T21:35:00,1006,13.3,3.7,230,12,9.6,13.25,3.67,3.6567,0.023932,3.665,0.021001,12.786,0.17815,12.8098,0.17625
2007-05-30T21:40:00,0,2007-05-30T21:40:00,1006,13.3,3.7,231,10.9,10.1,13.25,3.73,3.7462,0.021996,3.752,0.019572,12.8749,0.16604,12.8929,0.16442
2007-05-30T21:45:00,0,2007-05-30T21:45:00,1006,13.5,3.8,218,13.4,9.6,13.5,3.81,3.7991,0.021095,3.8106,0.018854,12.9378,0.15891,12.9509,0.1574
2007-05-30T21:50:00,0,2007-05-30T21:50:00,1006,13,3.9,226,10.7,8.8,13,3.88,3.8775,0.016997,3.8837,0.015841,13.0363,0.13303,13.0437,0.1321
2007-05-30T21:55:00,0,2007-05-30T21:55:00,,,,,,,13.33,3.95,3.9446,0.020432,3.9586,0.018367,12.9872,0.15269,12.9968,0.15121
2007-05-30T22:00:00,0,2007-05-30T22:00:00,1006,13.3,4,227,9.7,9,13.25,4.01,4.0054,0.018982,4.0149,0.017424,13.0485,0.14535,13.0545,0.14413
2007-05-30T22:05:00,0,2007-05-30T22:05:00,1006,13.2,4.1,233,10.7,9.1,12.67,4.08,4.0654,0.022654,4.0795,0.019912,13.0156,0.1667,13.0205,0.16484
2007-05-30T22:10:00,0,2007-05-30T22:10:00,,,,,,,13,4.15,4.1363,0.021587,4.1445,0.01902,13.0343,0.16101,13.0378,0.15931
2007-05-30T22:15:00,0,2007-05-30T22:15:00,,,,,,,12.92,4.21,4.1905,0.025749,4.194,0.021951,12.9908,0.18439,12.9949,0.182
2007-05-30T22:30:00,0,2007-05-30T22:30:00,,,,,,,13.04,4.37,4.3261,0.041004,4.3265,0.034957,12.8395,0.26542,12.8441,0.26068
2007-05-30T22:45:00,0,2007-05-30T22:45:00,,,,,,,12.5,4.46,4.4205,0.058234,4.4152,0.050993,12.6575,0.3557,12.6646,0.34807
2007-05-30T23:00:00,0,2007-05-30T23:00:00,,,,,,,12.58,4.5,4.4745,0.07528,4.4634,0.067815,12.4561,0.44944,12.469,0.43848
2007-05-30T23:15:00,0,2007-05-30T23:15:00,,,,,,,12.83,4.47,4.4892,0.091319,4.4774,0.084294,12.2449,0.54306,12.2677,0.52843
2007-05-30T23:30:00,0,2007-05-30T23:30:00,,,,,,,12.25,4.42,4.4697,0.10643,4.4627,0.10023,12.0317,0.63421,12.0681,0.61565
2007-05-30T23:45:00,0,2007-05-30T23:45:00,,,,,,,12.17,4.37,4.4281,0.12064,4.4274,0.1154,11.8244,0.72133,11.8762,0.69865
2007-05-31T00:00:00,0,2007-05-31T00:00:00,,,,,,,12.58,4.31,4.3807,0.13367,4.383,0.12936,11.6298,0.80341,11.6958,0.77647
2007-05-31T00:15:00,0,2007-05-31T00:15:00,,,,,,,12.17,4.29,4.3453,0.14525,4.3428,0.14179,11.4555,0.87981,11.5313,0.84854
2007-05-31T00:30:00,0,2007-05-31T00:30:00,,,,,,,12.71,4.27,4.3307,0.15524,4.3192,0.15257,11.3148,0.95022,11.3936,0.91461
2007-05-31T00:45:00,0,2007-05-31T00:45:00,,,,,,,12.42,4.27,4.3272,0.16369,4.3112,0.16171,11.2298,1.0145,11.3034,0.97459
2007-05-31T01:00:00,0,2007-05-31T01:00:00,,,,,,,12.58,4.24,4.3143,0.17082,4.3037,0.16935,11.227,1.0728,11.287,1.0286
2007-05-31T01:15:00,0,2007-05-31T01:15:00,,,,,,,12.75,4.2,4.2785,0.17685,4.2806,0.17572,11.3292,1.1253,11.3691,1.0769
2007-05-31T01:30:00,0,2007-05-31T01:30:00,,,,,,,12.58,4.14,4.2171,0.18191,4.2321,0.18099,11.546,1.1722,11.5623,1.1197
2007-05-31T01:45:00,0,2007-05-31T01:45:00,,,,,,,13,4.04,4.1302,0.18614,4.1533,0.18536,11.8679,1.214,11.862,1.1576
2007-05-31T02:00:00,0,2007-05-31T02:00:00,,,,,,,13,3.9,4.0146,0.18967,4.0381,0.189,12.27,1.2511,12.2478,1.1908
2007-05-31T02:15:00,0,2007-05-31T02:15:00,,,,,,,13.17,3.72,3.862,0.19261,3.876,0.19203,12.7188,1.284,12.6901,1.22
2007-05-31T02:30:00,0,2007-05-31T02:30:00,,,,,,,13.29,3.51,3.6618,0.19503,3.6595,0.19456,13.1809,1.3133,13.1576,1.2458
2007-05-31T02:45:00,0,2007-05-31T02:45:00,,,,,,,13.5,3.22,3.4087,0.19698,3.3928,0.19667,13.6306,1.3395,13.6246,1.2687
2007-05-31T03:00:00,0,2007-05-31T03:00:00,,,,,,,13.33,2.9,3.1092,0.19857,3.0917,0.19842,14.0551,1.3634,14.076,1.2893
2007-05-31T03:15:00,0,2007-05-31T03:15:00,,,,,,,12.92,2.56,2.7831,0.1999,2.7749,0.19986,14.4548,1.3854,14.5086,1.3083
2007-05-31T03:30:00,0,2007-05-31T03:30:00,,,,,,,12.67,2.23,2.4559,0.20098,2.4584,0.20098,14.8383,1.406,14.9265,1.3261
2007-05-31T03:45:00,0,2007-05-31T03:45:00,,,,,,,12.92,1.92,2.1515,0.20173,2.159,0.20173,15.2122,1.4256,15.3327,1.3431
2007-05-31T04:00:00,0,2007-05-31T04:00:00,,,,,,,13.25,1.65,1.8906,0.20213,1.8973,0.20212,15.5725,1.4446,15.7208,1.3595
2007-05-31T04:15:00,0,2007-05-31T04:15:00,,,,,,,13.58,1.46,1.6901,0.20223,1.6941,0.20222,15.9032,1.4628,16.0742,1.3754
2007-05-31T04:30:00,0,2007-05-31T04:30:00,,,,,,,13.54,1.34,1.5653,0.2021,1.5685,0.20206,16.1845,1.4803,16.3745,1.3906
2007-05-31T04:45:00,0,2007-05-31T04:45:00,,,,,,,13.83,1.29,1.5241,0.20174,1.5267,0.20168,16.4039,1.4968,16.6113,1.4049
2007-05-31T05:00:00,0,2007-05-31T05:00:00,,,,,,,13.42,1.33,1.561,0.20121,1.56,0.20113,16.5569,1.5124,16.7815,1.4182
2007-05-31T05:15:00,0,2007-05-31T05:15:00,,,,,,,13.42,1.43,1.658,0.20057,1.6504,0.20047,16.642,1.5268,16.8824,1.4306
2007-05-31T05:30:00,0,2007-05-31T05:30:00,,,,,,,13.58,1.56,1.7918,0.19989,1.7793,0.19975,16.6593,1.5403,16.9117,1.4421
2007-05-31T05:45:00,0,2007-05-31T05:45:00,,,,,,,13.67,1.74,1.9396,0.19919,1.9255,0.19904,16.6173,1.5528,16.8752,1.4528
2007-05-31T06:00:00,0,2007-05-31T06:00:00,,,,,,,13.67,1.9,2.08,0.19854,2.0654,0.19838,16.5357,1.5646,16.7923,1.4628
2007-05-31T06:10:00,0,2007-05-31T06:10:00,1007,13.8,2,182,16.7,14.9,13.75,1.97,2.0036,0.029662,2.0033,0.029662,13.8712,0.25651,13.8886,0.25602
2007-05-31T06:15:00,0,2007-05-31T06:15:00,,,,,,,14.08,2.02,2.0394,0.030765,2.0278,0.029334,13.8355,0.2605,13.8305,0.25916
2007-05-31T06:20:00,0,2007-05-31T06:20:00,1007,14.1,2,182,17.1,14.9,14,2.04,2.072,0.03387,2.0586,0.03245,13.8034,0.27079,13.7942,0.26882
2007-05-31T06:25:00,0,2007-05-31T06:25:00,1007,13.8,2.1,185,17.7,13.4,13.83,2.08,2.0753,0.01967,2.0768,0.019281,13.8861,0.15879,13.8796,0.15812
2007-05-31T06:30:00,0,2007-05-31T06:30:00,1007,14,2.1,192,16.3,12.6,14,2.1,2.1007,0.023834,2.1061,0.022154,13.8663,0.17582,13.8566,0.17432
2007-05-31T06:35:00,0,2007-05-31T06:35:00,1007,14.3,2.1,180,15.2,13.6,14.33,2.12,2.1234,0.023033,2.1215,0.02059,13.8989,0.16603,13.8895,0.16426
2007-05-31T06:40:00,0,2007-05-31T06:40:00,,,,,,,14.17,2.14,2.1337,0.022561,2.1489,0.019649,14.0272,0.16236,14.016,0.16038
2007-05-31T06:45:00,0,2007-05-31T06:45:00,1007,13.9,2.2,187,19.4,13.7,13.92,2.16,2.1512,0.027468,2.1723,0.022405,14.0441,0.18884,14.0322,0.18574
2007-05-31T06:50:00,0,2007-05-31T06:50:00,1007,13.8,2.2,192,16.5,14.5,13.83,2.18,2.1963,0.01888,2.1995,0.017085,13.9429,0.14628,13.9385,0.14486
2007-05-31T06:55:00,0,2007-05-31T06:55:00,1007,14,2.2,190,15.4,13.1,14,2.2,2.2164,0.022484,2.231,0.019531,13.9534,0.16888,13.9505,0.1667
2007-05-31T07:00:00,0,2007-05-31T07:00:00,1007,14,2.2,185,17.1,14.6,14,2.22,2.2292,0.021366,2.243,0.018835,13.9849,0.16318,13.9843,0.16123
2007-05-31T07:05:00,0,2007-05-31T07:05:00,,,,,,,14.33,2.24,2.2364,0.020679,2.2443,0.018442,14.012,0.15907,14.012,0.15727
2007-05-31T07:10:00,0,2007-05-31T07:10:00,1007,14.3,2.3,183,19,11.7,14.5,2.25,2.2722,0.018983,2.2693,0.017405,14.1251,0.1493,14.1236,0.14792
2007-05-31T07:15:00,0,2007-05-31T07:15:00,1007,14.3,2.3,179,17.5,13.3,14.25,2.27,2.2928,0.02241,2.2861,0.019867,14.1669,0.17046,14.1645,0.16845
2007-05-31T07:20:00,0,2007-05-31T07:20:00,1007,14.4,2.3,182,16.9,13.8,14.42,2.29,2.3165,0.021224,2.3028,0.018979,14.2563,0.1626,14.2527,0.16086
2007-05-31T07:25:00,0,2007-05-31T07:25:00,1007,14.4,2.3,182,13.6,12.1,14.42,2.3,2.3311,0.02054,2.317,0.018438,14.3526,0.15743,14.3471,0.15582
2007-05-31T07:30:00,0,2007-05-31T07:30:00,1007,14.3,2.3,187,16.7,12.3,14.25,2.31,2.3394,0.020178,2.3218,0.01811,14.4234,0.1541,14.4168,0.15254
2007-05-31T07:35:00,0,2007-05-31T07:35:00,,,,,,,14.67,2.33,2.3427,0.020009,2.3331,0.017913,14.4449,0.15205,14.4386,0.1505
2007-05-31T07:40:00,0,2007-05-31T07:40:00,1007,14.4,2.3,176,15.5,10.2,14.08,2.33,2.3354,0.018674,2.3316,0.017051,14.4675,0.14471,14.4631,0.14343
2007-05-31T07:45:00,0,2007-05-31T07:45:00,1007,14.9,2.4,178,19.8,12.6,14.92,2.35,2.3462,0.022135,2.3348,0.019413,14.5157,0.16536,14.5088,0.16345
2007-05-31T07:50:00,0,2007-05-31T07:50:00,1007,14.8,2.4,180,17.3,14.2,14.83,2.37,2.3786,0.021069,2.3643,0.018627,14.6879,0.15943,14.6798,0.15768
2007-05-31T07:55:00,0,2007-05-31T07:55:00,1007,15.1,2.4,170,14.8,13,15.08,2.38,2.4,0.016885,2.3915,0.015649,14.8658,0.13345,14.8587,0.1324
2007-05-31T08:00:00,0,2007-05-31T08:00:00,,,,,,,15.33,2.39,2.4144,0.020072,2.3966,0.01795,14.9373,0.15296,14.9309,0.15133
2007-05-31T08:05:00,0,2007-05-31T08:05:00,1007,15.3,2.4,181,17.7,15,15.17,2.35,2.429,0.023781,2.4152,0.020439,15.0059,0.17507,15.0009,0.17272
2007-05-31T08:10:00,0,2007-05-31T08:10:00,1007,15.3,2.4,180,15.4,13.6,15.42,2.39,2.4203,0.01774,2.4175,0.016344,15.2114,0.13979,15.2093,0.1386
2007-05-31T08:15:00,0,2007-05-31T08:15:00,1007,15.3,2.4,183,18.3,15.1,15.25,2.4,2.4328,0.020946,2.4357,0.018634,15.2908,0.15959,15.292,0.1578
2007-05-31T08:20:00,0,2007-05-31T08:20:00,1007,15.4,2.4,184,18.5,14.4,15.36,2.42,2.4343,0.020332,2.4445,0.018146,15.3704,0.1555,15.379,0.1538
2007-05-31T08:25:00,0,2007-05-31T08:25:00,,,,,,,14.92,2.43,2.4359,0.019993,2.4534,0.017772,15.4535,0.1529,15.4705,0.15122
2007-05-31T08:30:00,0,2007-05-31T08:30:00,1007,15.2,2.5,174,15.5,13.5,15.17,2.45,2.4508,0.023694,2.4722,0.020484,15.5257,0.17495,15.5535,0.17257
2007-05-31T08:35:00,0,2007-05-31T08:35:00,1007,15.3,2.5,180,14.2,13.1,15.67,2.49,2.4908,0.02196,2.5156,0.019283,15.4813,0.16571,15.5123,0.16368
2007-05-31T08:40:00,0,2007-05-31T08:40:00,1007,15.8,2.5,186,18.1,14.6,15.75,2.49,2.5191,0.020922,2.5365,0.018555,15.4777,0.15956,15.509,0.15772
2007-05-31T08:45:00,0,2007-05-31T08:45:00,1007,15.3,2.5,186,20,16.2,15.33,2.53,2.528,0.016817,2.5439,0.015613,15.5393,0.13347,15.5627,0.13238
2007-05-31T08:50:00,0,2007-05-31T08:50:00,1007,15.1,2.6,178,17.1,15.6,15.08,2.56,2.5582,0.019974,2.5823,0.017918,15.5857,0.15298,15.6173,0.1513
2007-05-31T08:55:00,0,2007-05-31T08:55:00,,,,,,,15.25,2.62,2.6079,0.0198,2.6229,0.017729,15.4896,0.15145,15.5258,0.14979
2007-05-31T09:00:00,0,2007-05-31T09:00:00,1007,14.8,2.7,184,19.8,16.7,14.92,2.66,2.6495,0.023539,2.6736,0.020254,15.5195,0.1737,15.5702,0.17131
2007-05-31T09:05:00,0,2007-05-31T09:05:00,1007,15,2.7,180,16.5,14.8,15,2.72,2.7181,0.021927,2.7323,0.019195,15.2992,0.1652,15.3544,0.16317
2007-05-31T09:10:00,0,2007-05-31T09:10:00,1007,14.9,2.8,186,17.9,15.8,14.92,2.77,2.7645,0.020922,2.7753,0.018525,15.2076,0.15941,15.2682,0.1576
2007-05-31T09:15:00,0,2007-05-31T09:15:00,1007,15.6,2.8,170,15.5,13.8,15.58,2.83,2.8349,0.020337,2.8421,0.018107,15.1106,0.15554,15.1732,0.15385
2007-05-31T09:20:00,0,2007-05-31T09:20:00,1007,15.3,2.9,186,15.2,13.3,15.25,2.91,2.8846,0.019979,2.8931,0.017854,15.2492,0.15302,15.3058,0.15138
2007-05-31T09:25:00,0,2007-05-31T09:25:00,1007,15.5,3,181,20.2,16.7,15.5,2.98,2.9682,0.016536,2.9688,0.015362,15.3343,0.13086,15.3732,0.12983
2007-05-31T09:30:00,0,2007-05-31T09:30:00,,,,,,,15.33,3.06,3.0387,0.019733,3.0399,0.017698,15.3622,0.15052,15.4106,0.14892
2007-05-31T09:35:00,0,2007-05-31T09:35:00,1007,15.7,3.1,176,15.4,13.6,15.5,3.14,3.1118,0.023467,3.1121,0.020201,15.3944,0.17278,15.4499,0.17046
2007-05-31T09:40:00,0,2007-05-31T09:40:00,1007,15.7,3.2,194,15.4,14.4,15.73,3.22,3.1882,0.017674,3.1857,0.01628,15.583,0.1391,15.6123,0.13791
2007-05-31T09:45:00,0,2007-05-31T09:45:00,1007,15.9,3.3,177,16.1,13.6,15.92,3.31,3.2655,0.020911,3.2629,0.018589,15.64,0.15904,15.6744,0.15725
2007-05-31T09:50:00,0,2007-05-31T09:50:00,,,,,,,15.73,3.4,3.3573,0.020353,3.3511,0.018078,15.7795,0.15525,15.804,0.15355
2007-05-31T09:55:00,0,2007-05-31T09:55:00,1007,15.6,3.5,176,15.5,15.3,15.75,3.48,3.4386,0.024105,3.425,0.020788,15.8491,0.17734,15.8745,0.17493
